Id,SalePrice
2835,222484.7
2836,194289.525
2837,166081.175
2838,153656.25
2839,178148.08333333334
2840,192441.47083333333
2841,197265.36666666667
2842,214625.05833333332
2843,146808.45833333334
2844,159893.275
2845,129829.16666666667
2846,203240.22083333333
2847,197291.83333333334
2848,225369.41666666666
2849,215020.67083333334
2850,266975.925
2851,248522.3125
2852,230050.05416666667
2853,229903.59583333333
2854,143593.0375
2855,203582.18333333332
2856,207156.25
2857,192127.9
2858,188447.8125
2859,114857.65416666666
2860,123812.5
2861,136573.5625
2862,203741.50833333333
2863,123563.54166666667
2864,257043.10833333334
2865,145347.1875
2866,136734.25
2867,99404.52916666666
2868,128056.35416666667
2869,124891.62916666667
2870,138861.475
2871,99827.9375
2872,55110.8625
2873,110476.90833333334
2874,133876.44166666668
2875,132822.30833333332
2876,154766.5625
2877,143285.22916666666
2878,168619.35
2879,128806.07083333333
2880,113823.92916666667
2881,148901.66666666666
2882,141098.54166666666
2883,173105.2125
2884,178795.82083333333
2885,172865.55833333332
2886,187633.97083333333
2887,116595.85416666667
2888,130563.76666666666
2889,70974.30416666667
2890,85625.925
2891,151370.38333333333
2892,73430.8875
2893,121521.9125
2894,66347.2625
2895,266482.44166666665
2896,269115.4583333333
2897,199571.66666666666
2898,176282.19166666668
2899,240486.37916666668
2900,163677.8625
2901,199912.98333333334
2902,181579.27083333334
2903,318451.4875
2904,352325.92083333334
2905,116288.15416666666
2906,213911.68333333332
2907,115845.79583333334
2908,130375.20833333333
2909,147554.85833333334
2910,81762.9625
2911,83917.725
2912,153285.175
2913,88310.02083333333
2914,84054.58333333333
2915,89778.75
2916,82861.50416666667
2917,163514.21666666667
2918,110874.58333333333
2919,237018.29583333334
